Weight, Height
82000.0,1.86
75000.0,1.8
93000.0,1.86
106000.0,1.85
95254.3977,1.778
74000.0,1.82
114000.0,1.91
72500.0,1.85
78000.0,1.83
83916.0,2.0827999999999998
74844.0,1.7526
64000.0,1.7
64000.0,1.71
61236.0,1.7018
61236.0,1.7018
78000.0,1.85
59000.0,1.74
62000.0,1.75
75000.0,1.81
56000.0,1.76
97524.0,1.9558
101606.4,1.8542
80000.0,1.84
102060.0,1.9558
91000.0,2.01
104328.0,2.032
93895.2,1.9304
73483.2,1.778
95256.0,1.9812
95256.0,1.8796
88452.0,1.905
86000.0,1.88
130183.2,1.9304
73029.6,1.8542
92988.0,1.8796
127008.0,2.1336
86184.0,1.8796
106596.0,2.0827999999999998
86819.04,1.8034
115758.72,2.0574
91627.2,1.8796
86184.0,1.9304
104328.0,2.1082
95256.0,1.905
63000.0,1.65
72000.0,1.83
69854.4,1.8288
70308.0,1.7526
78000.0,1.82
68000.0,1.8
90000.0,1.8
95256.0,2.0574
79833.6,1.8034
88905.6,1.8796
81194.4,1.8034
76204.8,1.8034
76204.8,1.8288
73936.8,1.8796
78926.4,1.7018
71215.2,1.7272
99000.0,1.96
87091.2,1.7526
87998.4,1.9558
92988.0,1.905
99338.4,1.9304
71215.2,1.8034
85000.0,1.82
85000.0,1.96
99000.0,1.91
115000.0,1.89
68000.0,1.69
78019.2,1.778
84823.2,1.8034
87998.4,1.8542
78926.4,1.7526
110000.0,1.91
97524.0,2.0066
73000.0,1.7
76000.0,1.8
58000.0,1.68
82555.2,1.905
79000.0,1.89
85000.0,1.95
107000.0,2.08
112000.0,2.13
66000.0,1.8
57750.0,1.55
76658.4,1.778
83916.0,1.8034
76203.51816,1.524
72000.0,1.8
83916.0,1.7526
81194.4,1.8542
91627.2,1.8796
78000.0,1.88
102000.0,1.84
106596.0,1.8542
99792.0,2.032
71000.0,1.73
83008.8,1.8542
90000.0,1.91
108000.0,1.92
88452.0,1.91
125193.6,1.8796
80000.0,1.75
86184.0,2.0066
55000.0,1.62
92988.0,1.9558
88452.0,1.778
102060.0,1.8034
83916.0,1.8034
77112.0,1.8288
82000.0,1.83
101000.0,1.78
77112.0,1.8034
86000.0,1.83
83916.0,1.9304
99338.4,1.8034
90720.0,1.905
73029.6,1.524
115000.0,1.95
72576.0,1.7526
81648.0,1.8288
80740.8,1.8034
72576.0,1.778
92000.0,1.8
83916.0,1.8034
102060.0,1.8796
91173.6,1.8034
95256.0,1.8288
99792.0,1.905
88905.6,1.8796
88452.0,1.9812
79000.0,1.85
99792.0,2.1082
87091.2,1.778
81648.0,1.7272
69854.4,1.8288
81648.0,1.7526
86184.0,1.8034
104328.0,1.8288
99792.0,1.778
117936.0,1.905
70308.0,1.7272
117000.0,1.93
76203.51816,1.524
99792.0,1.9812
83916.0,1.9304
119296.8,1.905
90720.0,1.905
86184.0,1.8288
70308.0,1.778
77112.0,1.778
80740.8,1.8542
89812.8,1.8542
81648.0,1.8034
74844.0,1.778
86184.0,1.905
83008.8,1.9304
100000.0,1.78
115668.0,1.8542
85276.8,1.8542
88905.6,1.524
107000.0,1.87
110000.0,1.8
95256.0,1.905
81000.0,1.88
100699.2,1.778
95254.3977,1.8288
95256.0,1.9558
92988.0,1.9304
142884.0,1.9812
76658.4,1.7272
79380.0,1.8542
83462.4,1.8288
102060.0,2.0574
88452.0,1.8542
86184.0,1.8288
91627.2,1.8542
90720.0,1.8034
84000.0,1.81
79380.0,1.8034
106596.0,1.7272
73000.0,1.78
57000.0,1.6
83916.0,1.8288
85000.0,1.75
102060.0,2.0574
79380.0,1.778
104328.0,2.0574
81648.0,1.8542
78472.8,1.778
97524.0,1.8288
81194.4,1.8796
81648.0,1.778
61000.0,1.74
85276.8,1.905
142884.0,1.9812
74390.4,1.9812
91627.2,1.8542
105688.8,1.8034
65000.0,1.76
83916.0,1.778
63000.0,1.71
71000.0,1.69
76000.0,1.81
52000.0,1.62
99792.0,2.032
72000.0,1.83
86184.0,1.778
73000.0,1.83
87998.4,2.0574
84000.0,1.9
68947.2,1.524
93441.6,1.9304
99792.0,1.9304
77100.0,1.88
105000.0,1.86
92988.0,1.8542
90720.0,1.8542
87998.4,1.9304
86184.0,1.8542
105000.0,1.91
62000.0,1.76
70000.0,1.77
69000.0,1.88
72576.0,1.8034
74844.0,1.83
66000.0,1.75
69000.0,1.72
86000.0,1.8
103000.0,1.8
108864.0,1.8542
92988.0,1.8796
79380.0,1.905
90720.0,1.778
90720.0,1.8542
73000.0,1.77
107000.0,1.93
57000.0,1.7
100000.0,1.93
94000.0,1.88
120000.0,1.9
115000.0,1.86
106142.4,1.9558
60000.0,1.524
92988.0,1.905
85000.0,1.73
70000.0,1.74
75000.0,2.02
72000.0,1.88
48000.0,1.56
80000.0,1.91
71000.0,1.77
64000.0,1.75
68000.0,1.72
63000.0,1.69
83916.0,1.8288
99792.0,2.1082
114000.0,2.08
90000.0,1.84
110000.0,1.95
90720.0,1.8796
83916.0,1.8034
70000.0,1.7
70000.0,1.79
62000.0,1.77
58000.0,1.73
62000.0,1.7
56972.16,1.651
49000.0,1.58
70000.0,1.62
66225.6,1.7526
62000.0,1.75
65000.0,1.65
64000.0,1.83
48000.0,1.2192
80000.0,1.85
67000.0,1.92
55339.2,1.524
69000.0,1.81
73000.0,1.82
77000.0,1.57
60782.4,1.524
74000.0,1.77
65000.0,1.73
35000.0,1.47
75000.0,1.73
66000.0,1.74
66000.0,1.58
57000.0,1.7
68000.0,1.75
79380.0,1.8796
83916.0,1.8288
52164.0,1.651
60000.0,1.77
90266.4,1.7272
86184.0,1.8288
92988.0,1.8034
81648.0,1.8034
88452.0,1.8288
88452.0,1.73
77112.0,1.8034
79380.0,1.905
83916.0,1.8288
73029.6,1.8542
67132.8,1.7272
81648.0,1.8034
79380.0,1.778
86184.0,1.8542
88452.0,1.8288
68040.0,1.7018
86184.0,1.8288
81648.0,1.8288
99792.0,2.032
92988.0,1.9304
83916.0,2.0574
77112.0,1.7272
72576.0,1.8288
83916.0,1.8542
85000.0,1.98
95000.0,1.83
48000.0,1.65
60000.0,1.8
77000.0,1.83
84000.0,1.84
82000.0,1.75
92988.0,1.9812
61000.0,1.71
85000.0,1.93
52000.0,1.55
91000.0,1.8
76203.51816,1.524
102000.0,1.87
132451.2,1.905
81648.0,1.8796
88452.0,1.8288
106596.0,1.9304
86000.0,1.91
59000.0,1.63
59000.0,1.73
92988.0,1.8288
147000.0,1.8
106596.0,2.032
56000.0,1.69
70308.0,1.8034
70308.0,1.7272
86184.0,1.778
86184.0,1.8796
81194.4,1.778
69853.22498,1.524
70308.0,1.7018
105000.0,1.87
81648.0,1.7272
107954.98406,1.8542
74844.0,1.8288
71000.0,1.78
79000.0,1.88
88452.0,1.8796
93000.0,1.88
97524.0,1.9304
118000.0,1.9
112946.4,1.7272
86184.0,1.778
97977.6,1.8288
92988.0,2.0066
108864.0,1.8796
76204.8,1.6764000000000001
79380.0,1.905
118000.0,1.88
111132.0,2.032
99792.0,1.9812
84823.2,1.8796
112000.0,1.84
81648.0,1.8034
97524.0,2.0574
88452.0,2.032
112946.4,2.1336
81648.0,1.9304
108864.0,1.9812
94348.8,1.905
92988.0,2.0574
131544.0,2.0827999999999998
88452.0,1.9304
108864.0,2.0574
102060.0,1.9812
81648.0,1.8288
88452.0,2.0066
88452.0,1.8288
88452.0,2.0066
107000.0,2.03
114307.2,1.8796
94802.4,1.9558
126100.8,1.9812
90720.0,2.0827999999999998
88452.0,1.8796
84823.2,1.778
115668.0,1.905
115668.0,2.0066
108864.0,2.0827999999999998
90720.0,1.8542
77112.0,1.6764000000000001
147420.0,1.905
81648.0,1.778
87998.4,1.8288
86184.0,2.0066
111132.0,1.8796
89812.8,1.8288
144244.8,1.9304
136080.0,1.9558
106596.0,1.9304
91627.2,1.905
86184.0,2.0066
92988.0,1.9812
96163.2,1.9304
55000.0,1.68
74000.0,1.9
60000.0,1.63
70000.0,1.88
45000.0,1.52
61000.0,1.68
50000.0,1.73
95256.0,2.0827999999999998
61236.0,1.651
81000.0,1.72
73000.0,1.8
67000.0,1.77
75000.0,1.93
55000.0,1.65
65000.0,1.78
68000.0,1.8
87544.8,1.8542
87998.4,1.8034
92988.0,1.8796
63504.0,1.7526
97524.0,1.905
73936.8,1.8288
77112.0,1.8288
95256.0,1.8542
60782.4,1.6256
74844.0,1.7272
80000.0,1.88
64000.0,1.66
95256.0,1.9304
83916.0,1.8288
86637.6,1.8542
88000.0,1.89
67000.0,1.84
101606.4,2.0827999999999998
74000.0,1.81
66000.0,1.84
87091.2,1.8288
73000.0,1.8
62000.0,1.66
105000.0,1.84
93000.0,1.89
85000.0,1.81
60000.0,1.7
84823.2,1.8796
83916.0,1.778
74000.0,1.82
78000.0,1.88
88452.0,1.8796
113400.0,1.8796
92080.8,1.8542
88000.0,1.93
68000.0,1.79
80000.0,1.82
64864.8,1.6764000000000001
99792.0,1.8796
68000.0,1.81
81000.0,1.9
155000.0,2.22
72000.0,1.9
87544.8,1.8288
108800.0,1.92
68000.0,1.88
67000.0,1.75
50000.0,1.6
68000.0,1.87
83916.0,1.9812
95256.0,2.032
105000.0,1.9
95256.0,1.9812
114307.2,1.9558
102060.0,2.0574
127008.0,1.905
90000.0,1.95
85000.0,2.17
127008.0,2.0827999999999998
88905.6,1.8542
65000.0,1.69
78000.0,1.81
65318.4,1.6764000000000001
53000.0,1.72
98000.0,1.75
73000.0,1.78
54000.0,1.524
50000.0,1.59
71000.0,1.7
54000.0,1.64
76000.0,1.79
79000.0,1.8
73000.0,1.78
75000.0,1.8
82000.0,1.91
86000.0,1.85
89000.0,2.0
80287.2,1.8034
77112.0,1.8542
96000.0,1.96
65000.0,1.78
197000.0,0.97
72000.0,1.74
69000.0,1.77
103420.8,1.8288
117936.0,1.8796
98431.2,1.8796
88452.0,1.8542
107049.6,1.8288
53000.0,1.524
77112.0,1.8034
65772.0,1.6764000000000001
74844.0,1.8034
69000.0,1.85
102000.0,1.82
84823.2,1.8034
98884.8,1.8796
82101.6,1.8288
110000.0,1.85
110000.0,2.02
74844.0,1.7526
78000.0,1.85
66225.6,1.524
66225.6,1.524
64864.8,1.7018
56000.0,1.74
89000.0,1.97
88452.0,1.9304
100000.0,1.83
109000.0,1.97
73000.0,1.73
94000.0,1.8
85000.0,1.95
134000.0,1.91
72576.0,1.8034
108864.0,1.8288
113853.6,1.8796
90720.0,1.7018
80740.8,1.8288
75000.0,1.78
61000.0,1.65
93000.0,2.0
83000.0,1.79
72000.0,1.76
84823.2,1.8542
90000.0,1.9
76000.0,1.82
72000.0,1.82
76204.8,1.8288
72576.0,1.778
82101.6,1.524
89812.8,1.8288
70308.0,1.7018
113400.0,1.905
67000.0,1.64
75000.0,1.71
68000.0,1.69
68000.0,1.81
92000.0,1.88
95000.0,1.85
68493.6,1.778
92000.0,1.92
73936.8,1.7526
87000.0,2.0
68000.0,1.75
79000.0,1.84
94000.0,1.9
65000.0,1.69
86000.0,1.96
72000.0,1.75
83462.4,1.778
95256.0,1.9812
73000.0,1.83
95000.0,1.85
68000.0,1.8
89812.8,1.8542
70308.0,1.7018
70308.0,1.7526
65000.0,1.74
87091.2,1.8796
83916.0,1.8034
79833.6,1.7526
88905.6,1.9558
70000.0,1.88
76204.8,1.778
99792.0,1.9558
83916.0,1.8288
86184.0,1.8034
61236.0,1.6764000000000001
108864.0,1.8542
87091.2,1.8288
96000.0,1.84
89812.8,1.8542
62000.0,1.8
107000.0,1.92
140000.0,2.08
79000.0,1.78
102060.0,1.8796
83916.0,1.9304
83916.0,1.8542
86184.0,1.9558
72000.0,1.73
83500.0,1.88
95000.0,1.88
88452.0,1.8288
86184.0,1.9304
70000.0,1.73
94000.0,1.78
77112.0,1.7272
83000.0,1.72
79380.0,1.9304
92000.0,1.76
86184.0,1.9304
86184.0,1.9304
98000.0,1.81
98000.0,1.75
79380.0,1.6764000000000001
77000.0,1.7
75000.0,1.88
95256.0,1.9304
75000.0,1.7
106596.0,2.032
93000.0,2.03
87000.0,2.0
70308.0,1.8034
88000.0,1.94
56000.0,1.67
92988.0,1.7526
66000.0,1.7018
70000.0,1.81
78926.4,1.8034
82555.2,1.778
92080.8,1.8796
98431.2,1.8796
76204.8,1.8288
65000.0,1.76
83000.0,1.95
133812.0,1.8796
88904.10452,1.524
110000.0,1.96
116000.0,1.91
98000.0,1.9
82600.0,1.78
81000.0,1.76
62143.2,1.7018
86184.0,1.8796
117936.0,1.7272
124740.0,1.9558
108000.0,1.83
95000.0,1.85
75000.0,1.75
93000.0,1.84
76203.51816,1.7526
116000.0,1.83
93000.0,1.79
93000.0,1.81
88000.0,1.78
103000.0,1.85
120655.57042,1.8542
104000.0,1.84
79380.0,1.778
108000.0,1.95
92000.0,1.91
95000.0,1.88
93000.0,1.87
111000.0,1.91
101000.0,1.85
93000.0,1.83
86000.0,1.75
95000.0,1.8
82553.81134,1.7526
95000.0,1.78
107000.0,1.83
59000.0,1.62
68040.0,1.7018
62000.0,1.61
60000.0,1.64
48000.0,1.57
54000.0,1.63
52000.0,1.59
68000.0,1.87
52000.0,1.58
82000.0,1.79
52000.0,1.67
56000.0,1.68
72000.0,1.76
85000.0,1.78
122000.0,1.84
90000.0,1.79
100000.0,2.04
90000.0,1.82
73000.0,1.8
110224.8,1.905
65772.0,1.7018
92988.0,1.8796
113400.0,1.8542
102060.0,1.8542
100699.2,1.8288
115668.0,1.8288
99792.0,1.8796
95256.0,1.905
131544.0,1.9557999999999998
59875.2,1.78
92988.0,1.8796
77338.8,1.8288
218000.0,1.85
68947.2,1.7272
74000.0,1.93
85000.0,1.75
51000.0,1.61
77112.0,1.778
94802.4,1.86
103000.0,2.0
111585.6,2.032
93000.0,1.83
84000.0,1.75
99792.0,1.9558
65772.0,1.7272
79000.0,1.95
73000.0,1.79
108864.0,2.032
73000.0,1.75
58000.0,1.7
69000.0,1.85
75000.0,1.83
56000.0,1.68
111132.0,2.032
74000.0,1.72
102060.0,1.8288
82000.0,1.88
92988.0,1.8288
103000.0,2.0
82000.0,1.94
73000.0,1.79
73000.0,1.83
103000.0,1.93
83000.0,1.81
81194.4,1.7526
78000.0,1.75
63000.0,1.76
59000.0,1.73
61000.0,1.77
92988.0,2.0574
95256.0,1.9304
77112.0,1.778
81648.0,1.905
74844.0,1.7272
90720.0,1.8796
83916.0,1.7272
70308.0,1.7526
79380.0,1.8288
83916.0,1.8288
89000.0,1.98
90720.0,1.7526
81648.0,1.9304
68040.0,1.7272
108864.0,1.9304
88452.0,1.8288
77112.0,1.778
95256.0,2.0066
99792.0,1.9812
106596.0,2.1336
117936.0,2.1844
86184.0,1.9812
77112.0,1.8034
114760.8,2.1082
86184.0,1.8034
111132.0,2.1336
97524.0,1.905
104328.0,2.1082
88452.0,1.8034
97977.6,1.8288
83916.0,1.8288
109317.6,1.905
112946.4,1.8796
138348.0,1.905
85276.8,1.8034
74844.0,1.7272
99792.0,2.0574
97524.0,2.0574
86000.0,1.94
106000.0,1.9
108864.0,2.0827999999999998
68000.0,1.71
86184.0,1.8796
88905.6,1.778
82000.0,1.78
115575.335876,1.8288
123000.0,1.86
108000.0,1.93
100000.0,1.91
101604.69088,1.9557999999999998
110000.0,1.98
114305.27724,2.0066
94802.4,1.9558
88905.6,1.8161
100699.2,1.8796
83916.0,1.7018
108000.0,1.89
83916.0,1.8542
80000.0,1.88
94000.0,1.84
88000.0,1.81
100000.0,1.93
73000.0,1.7
99000.0,1.85
70000.0,1.83
115000.0,1.94
97977.6,1.778
108000.0,1.78
68000.0,1.77
79833.6,1.8034
70308.0,1.7018
100699.2,1.905
84823.2,1.8542
99000.0,1.88
90720.0,2.0066
79380.0,1.8034
111585.6,1.9812
74844.0,1.7526
83000.0,1.83
100000.0,1.8
81648.0,1.8288
91627.2,1.8796
103000.0,1.8
84000.0,1.78
106000.0,2.03
108864.0,2.0574
82553.81134,1.8034
92988.0,1.8542
84823.2,1.8542
64000.0,1.73
88905.6,1.8542
77112.0,1.7526
77112.0,1.8288
87544.8,2.0066
61500.0,1.8
84000.0,1.85
117936.0,2.032
114000.0,1.83
76203.51816,1.7018
107954.98406,1.8796
59000.0,1.69
84000.0,1.83
86000.0,1.91
113400.0,2.032
91000.0,1.93
83916.0,1.8542
105688.8,2.0066
74844.0,1.7526
96163.2,1.9812
99792.0,1.9304
86000.0,1.86
102000.0,1.9
96000.0,1.87
114000.0,1.99
104000.0,1.85
79000.0,1.84
80000.0,1.77
89000.0,1.96
81648.0,1.8034
87000.0,1.8
94000.0,1.85
74844.0,1.7272
73000.0,1.8
96616.8,1.8796
116000.0,1.88
106596.0,2.0827999999999998
79000.0,1.88
95254.3977,1.8288
97524.0,1.905
102000.0,1.9557999999999998
110000.0,1.91
83916.0,1.8288
101787.84,2.032
74844.0,1.7526
107954.98406,1.8288
94802.4,1.8796
108000.0,1.88
88452.0,1.8542
67000.0,1.78
87000.0,1.85
0.0,2.02
57000.0,1.74
98431.2,1.9304
96000.0,1.84
76000.0,1.74
86184.0,1.8288
105688.8,1.8796
['106596.0', '101604.69088'],1.8288
87998.4,1.8034
97524.0,1.905
117936.0,2.0827999999999998
83916.0,1.8288
92080.8,1.8796
80000.0,1.91
67000.0,1.78
103874.4,2.0066
88452.0,1.905
63000.0,1.82
86184.0,1.9558
86184.0,1.778
76000.0,1.83
65772.0,1.7018
83916.0,1.8288
75000.0,1.85
67000.0,1.96
85000.0,1.78
78926.4,1.8288
98431.2,1.905
143791.2,1.9812
88452.0,1.905
75000.0,1.75
83916.0,1.8796
118000.0,1.8
120204.0,2.0066
98884.8,1.8034
101000.0,1.88
85000.0,1.7
110000.0,1.96
110224.8,1.9558
68000.0,1.7
89000.0,1.79
80740.8,1.7272
81648.0,1.778
86184.0,1.8034
79000.0,1.88
103000.0,1.85
79380.0,1.8542
117936.0,1.8796
110000.0,1.95
79000.0,1.524
65000.0,1.88
105000.0,1.88
82000.0,1.83
111000.0,1.87
65000.0,1.79
88904.10452,1.524
77112.0,1.8288
102060.0,1.9558
99792.0,2.1082
138348.0,1.8796
72000.0,1.84
127005.8636,1.8288
101000.0,1.88
99000.0,1.94
84000.0,1.76
92000.0,1.82
90000.0,1.84
83000.0,1.85
92988.0,1.9558
88905.6,1.8542
86184.0,1.8796
81648.0,1.778
137440.8,1.9558
105000.0,1.94
100699.2,1.9304
46000.0,1.58
101000.0,1.74
111132.0,2.0827999999999998
57000.0,1.65
80000.0,1.89
91000.0,1.84
72576.0,1.8034
104000.0,1.88
92000.0,1.93
88904.10452,1.8542
86184.0,1.8034
90720.0,1.8288
95256.0,2.0066
77112.0,1.8288
95256.0,1.9558
126000.0,2.07
88452.0,1.9304
77112.0,1.8034
108000.0,1.88
83000.0,1.76
82553.81134,1.524
84000.0,1.67
62000.0,1.72
102000.0,1.88
69854.4,1.7526
82000.0,1.76
81648.0,1.8796
88452.0,1.8288
94802.4,1.9304
96616.8,1.8796
72576.0,1.7272
56700.0,1.6764000000000001
102000.0,1.96
73000.0,1.88
147420.0,1.9812
74000.0,1.64
73000.0,1.82
110000.0,2.03
105000.0,1.81
80000.0,1.86
82555.2,1.8034
79380.0,1.8542
97524.0,1.8796
86184.0,1.905
92988.0,2.0066
98884.8,1.905
96616.8,1.8796
95256.0,1.8288
88452.0,1.8796
123379.2,1.9812
82555.2,1.778
83916.0,1.8542
70308.0,1.7272
81648.0,1.778
86184.0,1.9304
81648.0,1.8288
95256.0,1.9558
89359.2,1.8796
92988.0,1.8796
113000.0,1.93
95256.0,1.905
82101.6,1.8288
102060.0,1.8542
95256.0,1.8542
68947.2,1.524
86184.0,1.8542
86184.0,1.8288
81648.0,1.8034
72576.0,1.7272
82000.0,1.87
101152.8,1.9304
104328.0,2.0066
81648.0,1.8034
129729.6,1.9557999999999998
73000.0,1.72
78926.4,1.778
90720.0,1.905
77112.0,1.8288
70308.0,1.7526
90720.0,1.8796
81648.0,1.8288
106596.0,2.0574
86184.0,1.8542
81648.0,1.8034
79380.0,1.778
79380.0,1.778
88452.0,1.8542
102060.0,1.905
73000.0,1.75
74844.0,1.7272
90720.0,1.8288
92080.8,1.8796
90720.0,1.8796
84000.0,1.87
90720.0,1.8796
86184.0,1.7526
158760.0,1.8796
83916.0,1.8034
108864.0,2.0827999999999998
102513.6,1.8288
81194.4,1.8034
78472.8,1.7526
106596.0,1.7018
79380.0,1.7272
106142.4,1.8288
79380.0,1.8034
81648.0,1.9304
96616.8,1.9304
81648.0,1.8034
77112.0,1.7272
83916.0,1.8542
91173.6,1.8796
86184.0,1.7526
83916.0,1.778
72576.0,1.8288
106596.0,2.1082
104781.6,2.0574
104328.0,2.1082
97977.6,1.8796
92988.0,1.8
114307.2,1.905
87998.4,1.8034
83000.0,1.93
86184.0,1.8796
74844.0,1.8034
86184.0,1.8034
90720.0,1.8034
106596.0,1.8796
72576.0,1.778
127008.0,1.8034
86184.0,1.8034
97070.4,1.8288
88452.0,1.778
85276.8,1.8288
81648.0,1.8288
99338.4,1.8796
88452.0,1.905
83916.0,1.8034
79380.0,1.8796
90720.0,1.9558
60000.0,1.75
91627.2,1.8542
83916.0,1.8034
82000.0,1.82
91173.6,1.8288
87998.4,1.8796
97524.0,2.0827999999999998
77112.0,1.8288
98884.8,1.8288
79380.0,1.8542
68040.0,1.7526
102060.0,2.032
80000.0,1.83
87000.0,1.73
111132.0,1.8542
90720.0,1.8796
86184.0,1.8288
92988.0,2.032
107954.98406,1.905
97524.0,2.0066
104781.6,1.8288
140000.0,1.98
95256.0,1.9558
88452.0,2.0066
89812.8,1.8542
110224.8,1.8288
90720.0,1.8542
83916.0,1.9812
96000.0,1.73
78926.4,1.8542
88452.0,1.8923
107503.2,1.778
95000.0,1.68
72000.0,1.8
96163.2,1.8542
117028.8,1.8542
88452.0,2.0066
77565.6,1.7272
94000.0,1.82
115000.0,1.8288
84369.6,1.8288
90720.0,1.905
79000.0,1.69
99792.0,1.9558
83916.0,1.8796
102967.2,0.0
113000.0,1.8
111585.6,1.905
92988.0,1.9304
95256.0,1.8542
77112.0,1.8542
95256.0,1.905
87091.2,1.7526
102000.0,1.82
106596.0,1.8796
111132.0,1.8288
87091.2,1.9304
106596.0,1.778
114307.2,1.9304
96616.8,1.905
75000.0,1.68
58968.0,1.8288
89812.8,1.9558
103420.8,1.9304
106596.0,0.0
83000.0,1.75
104328.0,2.1082
101000.0,1.81
117936.0,1.8542
106596.0,2.032
104328.0,1.778
88452.0,1.7018
88452.0,1.905
104328.0,1.8288
61236.0,1.7272
92988.0,1.8288
124740.0,2.032
92000.0,1.79
79380.0,1.9812
100000.0,1.85
81648.0,1.524
90720.0,1.8796
124740.0,1.8288
114000.0,1.96
89359.2,1.778
74000.0,1.94
67000.0,1.74
59875.2,1.6002
61000.0,1.65
64000.0,1.76
83462.4,1.905
102000.0,1.89
63000.0,1.73
83916.0,1.778
95256.0,1.9812
77000.0,1.82
42000.0,1.56
65000.0,1.83
58968.0,1.6256
58000.0,1.75
77112.0,1.8034
81000.0,1.86
113400.0,2.2352
81648.0,1.8288
68000.0,1.8
70000.0,1.79
69000.0,1.63
62000.0,1.71
85730.4,1.778
93895.2,1.8542
73000.0,1.8
61000.0,1.8
120000.0,1.83
92000.0,1.78
107000.0,1.95
73000.0,1.68
70000.0,1.78
110000.0,1.75
192780.0,1.8542
60782.4,1.524
70000.0,1.8
88904.10452,1.8288
92988.0,1.8542
91627.2,1.905
71000.0,1.8
76204.8,1.8288
73000.0,1.7
81648.0,1.8034
85276.8,1.8288
92988.0,1.9558
99000.0,1.85
99792.0,1.8796
82555.2,1.8288
112946.4,2.032
91173.6,1.8288
77112.0,1.7526
83916.0,1.8288
95000.0,1.97
78472.8,1.8542
77112.0,1.7526
101152.8,1.905
95256.0,1.8288
90720.0,1.8796
83916.0,1.8288
87091.2,1.8288
70000.0,1.7
93895.2,1.9558
106000.0,1.97
73000.0,1.73
60000.0,1.73
89812.8,1.8542
89812.8,1.8288
88905.6,1.8542
92000.0,1.7
62000.0,1.68
121111.2,1.8288
93000.0,1.89
79000.0,1.71
86000.0,1.93
80000.0,1.9
63000.0,1.63
108864.0,1.7526
124740.0,1.905
95256.0,1.8288
107503.2,1.8542
69400.8,1.7526
62000.0,1.78
66000.0,1.79
66000.0,1.73
64000.0,1.79
67000.0,1.78
86184.0,1.9939
98000.0,0.0
87091.2,1.8542
87000.0,1.85
92000.0,1.89
86184.0,1.7018
59000.0,1.62
64000.0,1.67
62000.0,1.7
66000.0,1.8
64000.0,1.72
73000.0,1.84
53000.0,1.7
55000.0,1.63
73000.0,1.75
52000.0,1.7
61236.0,1.6764000000000001
53071.2,1.651
90000.0,1.98
122472.0,1.9304
81648.0,1.8796
91173.6,1.9431
72576.0,1.8542
101604.69088,1.8288
87998.4,1.8288
83916.0,1.9558
84823.2,1.778
97070.4,1.8796
92988.0,1.8796
86637.6,1.7526
89812.8,1.7272
120204.0,2.0827999999999998
90720.0,1.8288
117000.0,2.06
102060.0,1.8288
77112.0,1.8034
100000.0,1.85
74844.0,1.8034
105000.0,1.87
64000.0,1.8
110000.0,1.78
96000.0,1.92
71000.0,1.84
83000.0,1.78
108864.0,2.0066
68000.0,1.78
79000.0,1.87
45360.0,1.5748000000000002
68000.0,1.87
60000.0,1.78
65000.0,1.7
66225.6,1.524
56000.0,1.59
43092.0,1.524
72000.0,1.76
58000.0,1.63
65000.0,1.72
61000.0,1.69
58514.4,1.6891
85000.0,1.92
74844.0,1.7018
75000.0,1.88
76000.0,1.8
78000.0,1.75
61236.0,1.524
72576.0,1.8288
80000.0,1.78
70000.0,1.68
55000.0,1.64
70000.0,1.7
65772.0,1.6764000000000001
69854.4,1.524
78926.4,1.8034
98000.0,1.92
93000.0,2.05
96616.8,1.905
83916.0,1.8288
83916.0,1.8288
91173.6,1.8542
90720.0,1.8796
96616.8,1.905
76204.8,1.778
94802.4,1.8288
86184.0,1.8034
96163.2,1.8796
105000.0,2.06
93441.6,1.8288
88905.6,1.8542
82101.6,1.8542
92988.0,1.8796
97070.4,1.905
94802.4,1.8796
85000.0,1.88
117000.0,1.86
117000.0,1.97
88452.0,1.8542
84823.2,1.8542
74844.0,1.8542
86637.6,1.8034
87998.4,1.8288
910375.2,1.8796
86184.0,1.8542
83916.0,1.8288
79000.0,1.89
93895.2,1.9558
110000.0,2.0
92534.4,1.8288
70000.0,1.85
60000.0,1.74
90720.0,2.0827999999999998
70000.0,1.81
88905.6,1.8542
87998.4,1.8542
115668.0,2.1336
104000.0,2.15
105000.0,2.06
90000.0,1.9
92534.4,1.8796
81648.0,1.8542
85000.0,1.9
86000.0,1.78
90000.0,1.95
110000.0,2.02
67132.8,1.7272
80000.0,1.9
87998.4,1.8796
81000.0,1.98
90000.0,1.89
93895.2,1.8288
108864.0,2.1082
108864.0,1.8796
87998.4,1.8034
81648.0,1.89865
97524.0,2.0066
87091.2,1.8796
69000.0,1.77
93000.0,2.06
124740.0,2.1082
76000.0,1.8
96163.2,1.8796
85276.8,1.905
81000.0,1.87
106000.0,1.98
95000.0,1.8
48000.0,1.6
83916.0,1.905
65772.0,1.7526
71668.8,1.7272
72000.0,1.78
108864.0,1.8034
120204.0,2.0827999999999998
78926.4,1.8034
93895.2,1.8542
48000.0,1.5
91990.08,1.8796
80000.0,1.82
77000.0,1.9
83916.0,1.8288
86000.0,200.0
48000.0,1.55
61236.0,1.651
78926.4,1.7526
106596.0,2.0701
112000.0,1.83
64000.0,1.79
72000.0,1.8
70308.0,1.7526
70308.0,1.7272
84000.0,2.03
72000.0,1.9
73000.0,1.79
88000.0,1.98
58000.0,1.68
62000.0,1.73
86000.0,1.88
82000.0,1.95
88000.0,1.92
73000.0,1.85
86184.0,1.8796
91000.0,1.9
79000.0,1.9
99792.0,1.8796
